POYEAR,POSERIES,PONO,ITEMCODE,INDENTOR,INDYEAR,INDENTNO,MAJSRNO,ENQYEAR,ENQNO,SQTY,PORATE,DISCPER,DLVDATE,AP_VALUE,RECPTYEAR,RECPTNO,RECPTDATE,RECPTQTY,INWYEAR,INWARDNO,INWQTY,STATUS,USERID,ACTION,MOREDESC,MOREDESC1,MOREDESC2,DEPTYPE,DEPTCODE,MACHTYPE,MACHCODE,GPS_QTY,PEN_QTY
20122013,MS,178,16302061,111,20122013,40421,,,0,6,25000,0,18-03-13,172500,20122013,9167,28-03-13,6,20122013,8737,6,E,STORE,UPD,,,,D,406,,,0,0
20122013,MS,178,16302062,111,20122013,40421,,,0,1,43000,0,18-03-13,49450,20122013,9167,28-03-13,1,20122013,8737,1,E,STORE,UPD,,,,D,406,,,0,0
20122013,MS,179,16201175,150,20122013,50744,,,0,1,145,0,18-03-13,166.75,20122013,8692,13-03-13,1,20122013,8286,1,E,STORE,ADD,LIGHT,,,D,507,,,0,0
20122013,MS,180,16502001,200,20122013,40527,,,0,5,600,10,18-03-13,2835, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,406,,,0,0
20122013,MS,180,16502002,200,20122013,40527,,,0,4,1100,10,18-03-13,4158, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,406,,,0,0
20122013,MS,180,16502003,200,20122013,40527,,,0,34,70,0,18-03-13,2499, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,406,,,0,0
20122013,MS,180,16502057,200,20122013,40527,,,0,6,70,0,18-03-13,441, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,406,,,0,0
20122013,MS,180,16502066,200,20122013,40527,,,0,5,100,0,18-03-13,525, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,406,,,0,0
20122013,MS,181,16501028,200,20122013,40528,,,0,200,5,0,18-03-13,1050,20122013,8792,16-03-13,200,20122013,8380,200,E,STORE,UPD,,,,D,406,,,0,0
20122013,MS,181,16502091,200,20122013,40528,,,0,5,363,0,18-03-13,1905.75,20122013,8792,16-03-13,5,20122013,8380,5,E,STORE,UPD,,,,D,406,,,0,0
20122013,MS,182,16501047,200,20122013,40528,,,0,100,16,0,18-03-13,1840,20122013,8792,16-03-13,100,20122013,8380,100,E,STORE,UPD,,,,D,406,,,0,0
20122013,MS,183,16502063,200,20122013,40528,,,0,40,160,0,18-03-13,7360,20122013,8701,13-03-13,20,20122013,8296,20,,STORE,ADD,,,,D,406,,,0,0
20122013,MS,184,16201265,100,20122013,40534,,,0,160,82,0,19-03-13,15036.46,20122013,8992,22-03-13,160,20122013,8573,160,E,STORE,ADD,,,,D,406,,,0,0
20122013,MS,185,16201175,150,20122013,50744,,,0,1,198,0,19-03-13,207.9,20122013,8692,13-03-13,1,20122013,8286,1,E,STORE,ADD,,,,D,507,,,0,0
20122013,MS,186,16201175,150,20122013,50744,,,0,6,198,0,20-03-13,1366.2,20122013,9059,23-03-13,4,20122013,8633,4,,STORE,ADD,,,,D,507,,,0,0
20122013,MS,187,16282068,153,20122013,90240,,,0,5,65,0,22-03-13,341.25,20122013,8923,20-03-13,5,20122013,8504,5,E,STORE,ADD,,,,D,901,,,0,0
20122013,MS,188,16208002,230,20122013,90245,,,0,59.536,322.91,0,22-03-13,22108.49,20122013,8890,19-03-13,59.536,20122013,8469,59.536,E,STORE,ADD,,,,D,901,,,0,0
20122013,MS,189,16201720,130,20122013,30451,,,0,5,75,0,27-03-13,393.75,20132014,73,04-04-13,5,20132014,72,5,E,STORE,AMD,,,,D,306,,,0,0
20122013,MS,189,16201721,130,20122013,30451,,,0,5,75,0,27-03-13,393.75,20132014,73,04-04-13,5,20132014,72,5,E,STORE,AMD,,,,D,306,,,0,0
20122013,MS,190,16201523,127,20122013,20190,,,0,3,1200,0,27-03-13,3780,20122013,8964,21-03-13,3,20122013,8549,3,E,STORE,AMD,,,,D,201,,,0,0
20122013,MS,191,16202002,160,20122013,90242,,,0,5,45,0,20-04-13,236.25,20122013,9003,22-03-13,5,20122013,8584,5,E,STORE,AMD,,,,D,901,,,0,0
20122013,MS,191,16202014,160,20122013,90242,,,0,3,185,0,20-04-13,582.75,20122013,9003,22-03-13,3,20122013,8584,3,E,STORE,AMD,capacitor,,,D,901,,,0,0
20122013,MS,191,16202025,160,20122013,90242,,,0,3,235,0,20-04-13,740.25,20122013,9003,22-03-13,3,20122013,8584,3,E,STORE,AMD,,,,D,901,,,0,0
20122013,MS,192,16201143,130,20122013,30450,,,0,400,46.3,0,28-03-13,19446,20122013,9184,28-03-13,400,20122013,8753,400,E,ASD,ADD,,,,D,306,,,0,0
20122013,MS,193,16204049,121,20122013,5828,,,0,1,8500,0,29-03-13,8925, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,8,,,0,0
20122013,MS,193,16204050,121,20122013,5828,,,0,1,8000,0,29-03-13,8400, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,8,,,0,0
20122013,MS,194,16203014,121,20122013,10155,,,0,6,5800,0,29-03-13,36540, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,101,,,0,0
20122013,MS,194,16203509,121,20122013,10155,, ,0,2,1160,0,29-03-13,2436,20132014,161,06-04-13,2,20132014,163,2,E,STORE,UPD,,,,D,101,,,0,0
20122013,MS,195,16204603,121,20122013,10155,,,0,2,4000,0,10-04-13,8400, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,101,,,0,0
20122013,MS,196,16301001,153,20122013,90257,,,0,1,2000,0,29-03-13,2300,20122013,9123,26-03-13,1,20122013,8715,1,E,STORE,UPD,,,,D,901,,,0,0
20122013,MS,197,16301010,160,20122013,40547,,,0,4,1075,0,29-03-13,4945,20122013,9178,28-03-13,4,20122013,8747,4,E,STORE,ADD,,,,D,401,,,0,0
20122013,MS,198,16204418,150,20122013,90246,,20122013,69,20,2450,0,07-04-13,49980, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204419,150,20122013,90246,,20122013,69,20,5,0,07-04-13,102, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204420,150,20122013,90246,,20122013,69,20,5,0,07-04-13,102, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204421,150,20122013,90246,,20122013,69,6,950,0,07-04-13,5814, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204424,150,20122013,90247,,20122013,69,4,3000,0,07-04-13,12240, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204425,150,20122013,90247,,20122013,69,20,25,0,07-04-13,510, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204695,150,20122013,90247,,20122013,69,10,1200,0,07-04-13,12240, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,198,16204696,150,20122013,90247,,20122013,69,20,125,0,07-04-13,2550, ,0,NULL,0, ,0,0, ,ASD,UPD,,,,D,901,,,0,0
20122013,MS,200,16208006,230,20122013,40560,,,0,6.37,951.18,0,23-03-13,6967.87,20132014,27,03-04-13,6.37,20132014,29,6.37,E,STORE,ADD,,,,D,412,,,0,0
20122013,MS,201,16208006,230,20122013,40562,,,0,6.37,951.18,0,23-03-13,6967.87,20122013,9094,25-03-13,6.37,20122013,8681,6.37,E,STORE,ADD,,,,D,412,,,0,0
20122013,MS,202,16201142,130,20122013,30466,,,0,2,190,0,01-04-13,399,20132014,186,06-04-13,2,20132014,189,2,E,STORE,ADD,,,,D,306,,,0,0
20122013,MS,202,16201771,130,20122013,30466,,,0,2,115,0,01-04-13,241.5,20132014,186,06-04-13,2,20132014,189,2,E,STORE,ADD,,,,D,306,,,0,0
20122013,MS,202,16204300,130,20122013,30466,,,0,2,173,0,01-04-13,363.3, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,306,,,0,0
20122013,MS,203,16301017,114,20122013,40260,,,0,2,1750,0,01-04-13,3500,20122013,9092,25-03-13,2,20122013,8679,2,E,ASD,ADD,CHAIR STEEL OFFICE WT CUSHION FORMS,,,D,403,,,0,0
20122013,MS,204,16204422,150,20122013,90246,,20122013,69,20,20,0,01-04-13,459, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,901,,,0,0
20122013,MS,204,16204423,150,20122013,90247,,20122013,69,20,20,0,01-04-13,459, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,901,,,0,0
20122013,MS,205,16201523,122,20122013,20201,,,0,2,1200,0,02-04-13,2520,20122013,9179,28-03-13,2,20122013,8748,2,E,STORE,ADD,,,,D,201,,,0,0
20122013,MS,206,16209003,150,20122013,50808,,,0,1,4850,0,05-04-13,5092.5,20132014,242,09-04-13,1,20132014,254,1,E,ASD,ADD,,,,D,507,,,0,0
20122013,MS,207,16001017,240,20122013,40574,,,0,825,1143,0,30-04-13,942975, ,0,NULL,0, ,0,0, ,STORE,UPD,========================================,NOTE: FOR OTHER DETAILS PLEASE,REFER ANNEXURE WHICH IS ATTACHED HEREWITH AND FOR ANY OTHER DETAILS PLEASE CONTACT OUR HR DEPT,D,414,,,0,0
20122013,OG,86,15283866,105,20122013,20173,,,0,210,125,0,08-03-13,30843.75,20122013,8445,04-03-13,210,20122013,7983,210,E,STORE,ADD,,,,D,203,M,118,0,0
20122013,OG,87,11902005,106,20122013,50743,,,0,209,155,0,09-03-13,38064.13,20122013,8448,04-03-13,209,20122013,8049,209,E,STORE,ADD,,,,D,507,,,0,0
20122013,OG,87,11902009,106,20122013,50743,,,0,209,155,0,09-03-13,38064.13,20122013,8448,04-03-13,209,20122013,8049,209,E,STORE,ADD,,,,D,507,,,0,0
20122013,OG,88,11902004,106,20122013,50743,,,0,210,125,0,09-03-13,30843.75,20122013,8499,06-03-13,210,20122013,8100,210,E,STORE,ADD,,,,D,507,,,0,0
20122013,OG,88,11902022,106,20122013,50743,,,0,210,125,0,09-03-13,30843.75,20122013,8500,06-03-13,210,20122013,8101,210,E,STORE,ADD,,,,D,507,,,0,0
20122013,OG,89,11902005,106,20122013,5834,,,0,209,155,0,12-03-13,38064.13,20122013,8681,13-03-13,209,20122013,8275,209,E,STORE,ADD,,,,D,4,,,0,0
20122013,OG,89,11902009,106,20122013,5834,,,0,209,155,0,12-03-13,38064.13,20122013,8681,13-03-13,209,20122013,8275,209,E,STORE,ADD,,,,D,4,,,0,0
20122013,OG,90,11902004,106,20122013,5834,,,0,210,125,0,19-03-13,30843.75,20122013,8782,16-03-13,210,20122013,8309,210,E,STORE,ADD,,,,D,4,,,0,0
20122013,OG,90,11902022,106,20122013,5834,,,0,210,125,0,19-03-13,30843.75,20122013,8784,16-03-13,210,20122013,8311,210,E,STORE,ADD,,,,D,4,,,0,0
20122013,OG,90,12381037,106,20122013,5834,,,0,182,170,0,19-03-13,36354.5,20122013,8783,16-03-13,182,20122013,8310,182,E,STORE,ADD,,,,D,4,,,0,0
20122013,OG,91,11902005,106,20122013,5862,,,0,209,155,0,27-03-13,38064.13,20122013,8949,21-03-13,209,20122013,8520,209,E,STORE,ADD,,,,D,7,,,0,0
20122013,OG,91,11902009,106,20122013,5862,,,0,209,155,0,27-03-13,38064.13,20122013,8949,21-03-13,209,20122013,8520,209,E,STORE,ADD,,,,D,7,,,0,0
20122013,OG,92,11902004,106,20122013,5862,,,0,210,125,0,27-03-13,30843.75,20122013,8971,21-03-13,210,20122013,8556,210,E,STORE,ADD,,,,D,7,,,0,0
20122013,OG,92,11902022,106,20122013,5862,,,0,210,125,0,27-03-13,30843.75,20122013,8972,21-03-13,210,20122013,8557,210,E,STORE,ADD,,,,D,7,,,0,0
20122013,PK,712,10210024,150,20102011,50481,,,0,100,915,0,01-03-13,107949.87,20122013,8377,01-03-13,100,20122013,7977,100,E,STORE,ADD,STENCIL :                           ========                            LIQUID GLUCOSE AS USUAL,,,D,507,,,0,0
20122013,PK,713,10210005,141,20122013,50551,,,0,160,950,0,08-03-13,179326.56,20122013,8401,02-03-13,160,20122013,8002,160,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  LIQUID GLUCOSE(84% +/-1% )          BATCH NO.                           NET WEIGHT : 300.0 KGS.             GROSS WEIGHT : 308.5 KGS.           MANUFACTURING : MARCH 2013,EXPIRY : FEBRUARY 2016              DRUM NO.                            MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD - 382 430 INDIA           www.maizeproducts.com,SIDE OF THE DRUMS                   ====================                COLOMBO,D,501,,,0,0
20122013,PK,714,10201023,121,20122013,10143,,,0,7200,6.78,0,02-03-13,57592.14,20122013,8431,04-03-13,7200,20122013,8032,7200,E,STORE,ADD,RATE IS RS.97/- PER KGS.+EXCISE &   CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,715,10210004,141,20122013,50107,,,0,1,1168,0,02-03-13,1377.98,20122013,8441,04-03-13,1,20122013,8043,1,E,STORE,ADD,STENCIL                             ===========                         AS PER PK-645 DT.29/01/13,,,D,501,,,0,0
20122013,PK,716,10210005,141,20122013,50551,,,0,400,950,0,11-03-13,448316.4,20122013,9025,23-03-13,400,20122013,8603,400,E,STORE,ADD,TOP OF THE DRUMS                    ===================                 LIQUID GLUCOSE                      BATCH NO:                           DRUM NO :                           NET WEIGHT : 300.000 KGS.           GROSS WEIGHT : 308.500 KGS.,MANUFACTURING : MARCH 2013          EXPIRY : AUGUST 2014                MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382 430 INDIA             www.maizeproducts.com,,D,501,,,0,0
20122013,PK,717,10210017,150,20122013,90175,,,0,80,1000,0,11-03-13,94382.4,20122013,8542,07-03-13,80,20122013,8142,80,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  SORBITOL 70% SOLUTION BP            NON CRYSTALLIZING GRADE             BATCH NO:                           DRUM NO :                           NET WEIGHT : 300 KGS.,GROSS WEIGHT : 309 KGS.             MANUFACTURING : MARCH 2013          EXPIRY : FEBRUARY 2016              MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382430 INDIA,www.maizeproducts.com,D,901,,,0,0
20122013,PK,718,10210017,150,20122013,90175,,,0,104,1015,0,11-03-13,124537.58,20122013,8622,11-03-13,104,20122013,8217,104,E,STORE,UPD,TOP OF THE DRUMS                    ==================                  SORBITOL 70% SOLUTION               NON CRYSTALLIZING GRADE             BATCH NO :                          DRUM NO :                           NET WEIGHT : 300.0 KGS.,GROSS WEIGHT : 309.0 KGS.           MANUFACTURING : MARCH 2013          EXPIRY : FEBRUARY 2015              ORIGIN : INDIA                      MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS,AHMEDABAD 382 430 INDIA             www.maizeproducts.com,D,901,,,0,0
20122013,PK,719,10210006,141,20122013,50614,,,0,200,915,0,11-03-13,215899.74,20122013,8455,04-03-13,200,20122013,8056,200,E,STORE,ADD,STENCIL:                            =========                           LIQUID GLUCOSE AS USUAL,,,D,501,,,0,0
20122013,PK,720,10201005,121,20122013,10089,,,0,20300,5.59,0,05-03-13,133877.9,20122013,8562,08-03-13,20300,20122013,8068,20300,E,STORE,ADD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,102,,,0,0
20122013,PK,720,10201023,121,20122013,10143,,,0,5600,7.05,0,05-03-13,46577.71,20122013,8467,05-03-13,5600,20122013,8069,5600,E,STORE,ADD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,720,10201024,150,20122013,60059,,,0,6000,6.55,0,05-03-13,46365.35,20122013,8466,05-03-13,6000,20122013,8067,6000,E,STORE,ADD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,601,,,0,0
20122013,PK,721,10202056,121,20122013,10142,,,0,35000,12.95,0,12-03-13,509271.7,20132014,171,06-04-13,35700,20132014,171,35700,E,STORE,UPD,WEIGHT 105 GRAM PER BAG.,,,D,101,,,0,0
20122013,PK,722,10210018,141,20122013,20107,,,0,100,930,0,06-03-13,109719.54,20122013,8516,06-03-13,100,20122013,8117,100,E,STORE,UPD,STENCIL :                           =========                           LIQUID GLUCOSE AS USUAL,,,D,204,,,0,0
20122013,PK,723,10210005,141,20122013,50551,,,0,80,965,0,13-03-13,91079.02,20122013,8762,15-03-13,80,20122013,8353,80,E,STORE,ADD,TOP  OF THE DRUMS                   ===================                 LIQUID GLUCOSE                      BATCH NO.                           DRUM NO.                            NET WEIGHT : 300.0 KGS.             GROSS WEIGHT : 308.5 KGS.,PRODUCTION : MARCH 2013             EXPIRY : FEBRUARY 2015              COUNTRY OF ORIGIN : INDIA           MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382 430 INDIA,www.maizeproducts.com               SIDE OF THE DRUMS                   ===================                 EPO GULF/MAIZE / 1/ 2013,D,501,,,0,0
20122013,PK,724,10210005,141,20122013,50551,,,0,160,965,0,13-03-13,182158.03,20122013,8810,18-03-13,160,20122013,8394,160,E,STORE,ADD,SIDE OF THE DRUMS                   ===================                 AS PER SHEET ATTACHED,,,D,501,,,0,0
20122013,PK,725,10210023,150,20122013,50607,,,0,320,1165,0,14-03-13,418878.08,20122013,8957,21-03-13,320,20122013,8543,320,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  BATCH NO :                          DRUM NO :                           SIDE OF THE DRUMS                   ===================                 AS PER ATTACHED SHEET,,,D,510,,,0,0
20122013,PK,726,10210023,150,20122013,50607,,,0,320,1165,0,14-03-13,418878.08,20122013,8957,21-03-13,320,20122013,8543,320,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  BATCH NO :                          DRUM NO :                           SIDE OF THE DRUMS                   ===================                 AS PER ATTACHED SHEET,,,D,510,,,0,0
20122013,PK,727,10201023,121,20122013,10143,,,0,6700,6.79,0,07-03-13,53671.73,20122013,8552,07-03-13,6700,20122013,8153,6700,E,STORE,ADD,RATE IS RS.98/- PER KGS.+EXCISE &   CESS+5% VAT EXTRA + BILL IS TO BE   PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,728,10201005,121,20122013,10089,,,0,12100,5.46,0,08-03-13,77943.35,20122013,8580,08-03-13,12100,20122013,8175,12100,E,STORE,ADD,RATE IS RS.98/- PER KGS.+EXCISE &   CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECIVED WEIGHT     AS USUAL                            ===================================,,,D,102,,,0,0
20122013,PK,729,10202066,121,20122013,10027,,,0,100,480,0,16-03-13,56499.66, ,0,NULL,0, ,0,0, ,STORE,ADD,( 40 X 40) CM WITH SECONDARY CLOSUR DOUBLE DUST FREE SEAM 4 LIFTING     LOOPS OF( 2 X 40 )CM SEWN AT CORNER OF JUMBO BAGS                       ( 105 X 105 X 145 ) CM INNER        SEL : 1000 / 5:1                    FEBRIC : 180 + 30 GMS,WEIGHT : 3.200 KGS.,,D,101,,,0,0
20122013,PK,730,10210017,150,20122013,90175,,,0,80,1015,0,16-03-13,95798.14,20122013,8754,15-03-13,80,20122013,8342,80,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  SORBITOL SOLUTION 70%               BATCH NO :                          DRUM NO :                           NET WEIGHT : 300 KGS.               GROSS WEIGHT : 309 KGS.,MANUFACTURING : MARCH 2013          EXPIRY : FEBRUARY 2016              MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382 430 INDIA             www.maizeproducts.com,SIDE OF THE DRUMS                   ==================                  COLOMBO,D,901,,,0,0
20122013,PK,731,10210004,141,20122013,50552,,,0,1680,1155,0,16-03-13,2289245.11,20122013,9073,25-03-13,1680,20122013,8653,1680,E,STORE,ADD,TOP OF THE DRUMS                    ===================                 BATCH NO:                           SIDE OF THE DRUMS                   ===================                 AS PER ATTACHED SHEET,,,D,501,,,0,0
20122013,PK,732,10210006,141,20122013,50614,,,0,200,936,0,13-03-13,220854.82,20122013,8745,15-03-13,200,20122013,8333,200,E,STORE,ADD,STENCIL                             ============                        AS PER ATTACHED SHEET,,,D,501,,,0,0
20122013,PK,733,10210006,141,20122013,50614,,,0,100,930,0,12-03-13,109719.54,20122013,8666,12-03-13,100,20122013,8257,100,E,STORE,ADD,STENCIL:                            ========                            LIQUID GLUCOSE AS USUAL,,,D,501,,,0,0
20122013,PK,734,10210005,141,20122013,50551,,,0,80,965,0,20-03-13,91079.02,20122013,8899,20-03-13,80,20122013,8480,80,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  LIQUID GLUCOSE                      BATCH NO :                          DRUM NO :                           NET WEIGHT : 300.000 KGS.           GROSS WEIGHT : 308.500 KGS.,MANUFACTURING : MARCH 2013          EXPIRY : FEBRUARY 2016              MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA MAIZE PRODUCTS         AHMEDABAD 382 430 INDIA             www.maizeproducts.com,,D,501,,,0,0
20122013,PK,735,10210006,141,20122013,50614,,,0,100,930,0,13-03-13,109719.54,20122013,8703,13-03-13,100,20122013,8298,100,E,STORE,ADD,STENCIL :                           ==========                          LIQUID GLUCOSE AS USUAL,,,D,501,,,0,0
20122013,PK,736,10210005,141,20122013,50551,,,0,160,965,0,21-03-13,182158.03,20122013,8842,18-03-13,160,20122013,8423,160,E,STORE,ADD,TOP OF THE DRUMS                    ===================                 LIQUID GLUCOSE ( 84% SOLIDS+-1% )   BATCH NO :                          NET WEIGHT : 300.0 KGS.             GROSS WEIGHT : 308.5 KGS.           MANUFACTURING : MARCH 2013,EXPIRY : FEBRUARY 2016              DRUM NO :                           MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382 430 INDIA             www.maizeproducts.com,SIDE OF THE DRUMS                   ===================                 COLOMBO,D,501,,,0,0
20122013,PK,737,10210019,150,20122013,90150,,,0,400,965,0,21-03-13,455395.08,20122013,8756,15-03-13,400,20122013,8345,400,E,STORE,ADD,STENCIL :                           =========                           SORBITOL SOLUTION 70% IP AS USUAL,,,D,901,,,0,0
20122013,PK,738,10201016,121,20102011,10027,, ,0,3900,8.24,0,14-03-13,37913.41,20122013,8729,14-03-13,3900,20122013,8323,3900,E,STORE,UPD,RATE IS RS.98/- PER KGS.+EXCISE &   CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL,,,D,101,,,0,0
20122013,PK,738,10201026,121,20122013,10145,,,0,4200,7.06,0,14-03-13,34982.84,20122013,8729,14-03-13,4200,20122013,8323,4200,E,STORE,UPD,RATE IS RS.98/-PER KGS.+EXCISE &    CESS +5% VAT EXTRA + BILL IS TO BE  PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,739,10202066,121,20122013,10027,,,0,300,480,0,01-04-13,169498.98, ,0,NULL,0, ,0,0, ,STORE,UPD,( 40 X40 )CM WITH SECONDARY CLOSUR  DOUBLE DUST FREE SEAM 4 LIFTING     LOOPS OF (2 X 40 )CM SEWN AT CORNER OF JUMBO BAGS.                      ( 105 X 105 X 145 ) CM INNER        SEL : 1000 / 5 :1                   FEBRIC : 180 + 30 GMS,WEIGHT : 3.200 KGS.,,D,101,,,0,0
20122013,PK,740,10210004,141,20122013,50552,,,0,50,1155,0,22-03-13,68132.3,20122013,8901,20-03-13,50,20122013,8483,50,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  AS PER ATTACHED SHEET,,,D,501,,,0,0
20122013,PK,741,10210024,150,20102011,50481,,,0,100,930,0,15-03-13,109719.54,20122013,8767,15-03-13,100,20122013,8358,100,E,STORE,ADD,STENCIL :                           ==========                          LIQUID GLUCOSE AS USUAL,,,D,507,,,0,0
20122013,PK,742,10201023,121,20122013,10143,,,0,15200,6.82,0,16-03-13,122300.71,20122013,8786,16-03-13,15200,20122013,8373,15200,E,STORE,ADD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS +5% VAT EXTRA + BILL IS TO BE  PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,742,10201024,150,20122013,60059,,,0,9900,6.42,0,16-03-13,74984.46,20122013,8785,16-03-13,9900,20122013,8372,9900,E,STORE,ADD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS +5% VAT EXTRA + BILL IS TO BE  PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,601,,,0,0
20122013,PK,743,10202008,121,20122013,10125,,,0,20000,15.48,0,16-03-13,325080,20122013,8818,18-03-13,20000,20122013,8399,20000,E,STORE,UPD,,,,D,102,,,0,0
20122013,PK,743,10202014,121,20122013,20047,, ,0,10000,14.45,0,16-03-13,151725,20122013,8815,18-03-13,10000,20122013,8397,10000,E,STORE,UPD,,,,D,202,,,0,0
20122013,PK,744,10202008,121,20122013,10125,,,0,30000,15.38,0,16-03-13,484470,20122013,8813,18-03-13,30000,20122013,8395,30000,E,STORE,UPD,,,,D,102,,,0,0
20122013,PK,744,10202057,150,20122013,60109,, ,0,10000,11.73,0,16-03-13,123165,20122013,8814,18-03-13,10000,20122013,8396,10000,E,STORE,UPD,,,,D,601,,,0,0
20122013,PK,745,10202066,121,20122013,10158,,,0,300,480,0,25-03-13,169498.98, ,0,NULL,0, ,0,0, ,STORE,ADD,(40 X 40) CM WITH SECONDARY CLOSUR  DOUBLE DUST FREE SEAM 4 LIFTING     LOOPS OF (2 X 40) CM SEWN AT CORNER OF JUMBO BAGS.                      ( 105 X 105 X 145 ) CM INNER        SEL : 1000 / 5 : 1                  FEBRIC : 180 + 30 GMS,WEIGHT : 3.200 KGS.,,D,101,,,0,0
20122013,PK,746,10210017,150,20092010,90028,,,0,2,1015,0,19-03-13,2394.95,20122013,8900,20-03-13,2,20122013,8481,2,E,STORE,ADD,TOP OF THE DRUMS                    ===================                 BATCH NO :                          SIDE OF THE DRUMS                   ===================                 AS PER SHEET ATTACHED,,,D,901,,,0,0
20122013,PK,747,10201023,121,20122013,10143,,,0,10700,6.95,0,19-03-13,87734.34,20122013,8857,19-03-13,10700,20122013,8438,10700,E,STORE,ADD,RATE IS RS.98/- PER KGS.+EXCISE &   CESS +5% VAT EXTRA + BILL IS TO BE  PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,748,10281002,141,20112012,50946,,,0,5000,0.85,0,19-03-13,4462.5,20122013,8871,19-03-13,5000,20122013,8446,5000,E,STORE,ADD,UN PRINTED                          WITH INNER LINING GASKET,,,D,501,,,0,0
20122013,PK,749,10210005,141,20122013,50551,,,0,320,965,0,27-03-13,364316.06,20122013,9087,25-03-13,320,20122013,8674,320,E,STORE,ADD,PRINTING MATTAR                     =================                   AS PER PO.PK/691 DT.23-02-13,,,D,501,,,0,0
20122013,PK,750,10210024,150,20102011,50481,,,0,100,930,0,20-03-13,109719.54,20122013,8945,21-03-13,100,20122013,8516,100,E,STORE,ADD,STENCIL :                           =========                           LIQUID GLUCOSE AS USUAL,,,D,507,,,0,0
